,add_time,bubble,content,image_paths,image_urls,images,title,user_loc,username
124,2011年4月19日,40,"09年去上海，想转转周边的景点，比如像乌镇。因为只有一天的时间，所以当地的朋友向我们推荐了朱家角，据说和乌镇的感觉差不多。到了那觉得还不错，小桥流水，窄窄的弄堂，临街的小店。坐在邻水的小饭店里，吃着特色小吃，看着小船在身边滑过，那滋味美啊!本人比较好吃，觉得是旅游中Very重要的头等大事。下面自然是给大家推荐几样到朱家角一点要尝的美味。1、炒田螺。价钱不贵，味道鲜美。
2、肉粽子。有专门现包现卖的店，糯米混着肉汁红红亮亮的看着那颜色就很有食欲。吃一口味浓而不腻，一级棒。3、笋丝青豆。前面的两款食物都是不容易携带保鲜的。要想买点特产馈赠亲友那就非豆豆莫属了。既有笋的清香，又有青豆的醇香。推荐推荐
第二年去了乌镇比较了一下，朱家角就像未开发前的乌镇，规模小但商业改造痕迹小一些。",[],[],[],未开发的江南水乡,北京,一株行走的草
125,2011年4月16日,50,吃的东西好多好多，阿婆粽子 扎肉 熏青豆。。。北大街上还有许多的小东西工艺品 小饭店也不错 都是非常有特色的农家菜 总的来说蛮好的地方,[],[],[],小吃街,上海,rabbitDQ
126,2011年4月15日,30,古镇该有的都有，有一条小河，两边都是老房子，河里面有小船在开，河上有很多桥，是可以互通的，有很多土特产，小吃也很多。,[],[],[],古镇特色,上海市,gougoumm123
127,2011年4月15日,40,朱家角“小桥，流水，人家”，古镇建筑很美。36座石桥古风犹存，名胜古迹比比皆是。小吃也多。最爱扎肉，味道厚重，肥而不腻。大赞。也是摄影的好去处。,[],[],[],景美食美,上海市,dark880917
128,2011年4月14日,40,去上海的时候本想去乌镇或是周庄，但是时间有点紧，正好有车就去了朱家角，其实古镇都差不多，南方古镇对觉作为北方人的我来说是很新鲜和喜欢的。总体来说很好，但是可能没有乌镇那么有名和繁荣，不过还是有所感受的。,[],[],[],古镇,辽宁省大连市,默默爱发呆
129,2011年4月14日,50,在繁华的大上海 有这样一处宁静的地方 保持着南方小镇的特色 并且尚未很商业化 景色很漂亮 也很干净 还有美食诱惑 去上海体验现代的同时 去朱家角看看水乡吧。,[],[],[],^^,辽宁省大连市,xiaolu2011
130,2011年4月13日,40,建议是千万不要节假日去，最好找个周中的日子。镇子不大，修缮过一次后比之前更显大气了。放生桥名气很大，但是生意氛围太浓，感觉不太好。沿着河岸走，看看沿途的人家和建筑还是很惬意的。吃饭不算实惠。,[],[],[],上海最好的古镇,上海市,gxzrxq
131,2011年4月13日,40,去年11月和老公一起到这个小镇一日游，给人的感觉非常舒服，很喜欢夜晚的那一分宁静。那里有谭盾的工作室，大师之所以选中了这里，我想可能也是因为小镇的朴素之美吧。镇上的村民热情纯朴。,[],[],[],朱家角古镇很舒服的地方~,北京市,snowner
132,2011年4月11日,30,"朱家角的肉粽很出名，可惜现在人人都自夸上过电视上过报纸，想知道哪家正宗好吃，要么一家家试过来，要么就凭运气随便找家买。
现在的朱家角太过于商业化了，没有了以前的本地气息，而且周末去人实在太多，根本没办法好好的逛。
总结出来，要往深处兜，里面有很多经济实惠的小店，味道比外面的店要好，而且价格便宜很多。
随便兜兜，在不晓得转了多少弯处，发现有一条小街被装修成了现在艺术派，还是不错的。",[],[],[],太过于商业化,上海市,bobosunl
133,2011年4月9日,30,"古镇么无非乌篷船划划，河边走走做做，街市逛逛，桥上看看。

值得一提的是，朱家角古镇有个阿婆包的粽子还是很有名的，长条形的一大个，买了不少，拎的很重，不多调味很赞，咬开超大一块肉，很有满足感。",[],[],[],粽子里面好大一块肉,,apointyuang
134,2011年4月8日,40,"1、朱家角江南水乡值得前去。我当兵那会儿经常去的地方。
2、朱家角的斧头粽子很美味。
3、朱家角玩过后还可以顺道去周庄来个江南水乡游。",[],[],[],怀念朱家角，怀念青浦，怀念我青浦的军旅生涯,9448103,ylsp8
135,2011年4月7日,50,上海有许多水乡，朱家角是最近的一个，那里不仅古朴而且人文气息很浓烈，和上海繁华大都市差异很大，如果你想享受一下恬静的生活不妨去那里,[],[],[],特色水乡,天津市,chengkang
136,2011年4月7日,40,朱家角位于上海西部，是一个江南古镇，虽然它的名气不如周庄、乌镇、南浔，但其实绝不比它们逊色。它独有的木制廊桥，沿河的茶楼饭店，大清邮局，石桥等都别具特色。而且它的游人不像其他的古镇那么多，还可体会到清幽之美。小镇上的饭店以经营河鲜为主，不算太贵，亦可一尝。,[],[],[],一个别具风情的江南古镇,上海,山阳客
137,2011年4月6日,40,"老公去过几次朱家角，难得有机会带我去了那里游玩，还好不是节假日，游客还不算很多，听说一到假日那里就会人满为患。
和大多数的古镇差不多，只是朱家角感觉更大一些，沿着河边一路兜兜逛逛，景色很美。
吃的东西实在是多，真想一个个品尝过来。晚上在一家小酒店用餐，窗外便是小桥流水，别有一番风味。",[],[],[],美丽的小镇,上海市,Lisa_小胖妞
138,2011年4月2日,40,到普安路做沪朱专线，大概1个多小时到的，我去的那天刚好下着小雨，人不是很多，有一些小吃，地方刚刚好，不会很累，还有很有风情的小店，很适合游玩。,[],[],[],有调调的小镇，适合情侣漫步,上海市,kittymeng123
139,2011年4月1日,40,朱家角2010年没有去成 今年补上 再次出差我直奔上次的遗憾之地-朱家角 可惜的是季节不好 冬天去的 很冷 可是炸肉 粽子 土鸡等一个都没有落下 吃了个够 除了坐船 还有个有意思的地方推荐 就是大清邮局旧址 有中国古代邮政的展览 我们还买了明信片寄回来 很有趣,[],[],[],上海周边最近古镇,北京市,fangfang214
140,2011年4月1日,40,"青砖白墙，江南水乡
这里的河道遍布，人们古时出行主要依靠行船。今天还能到此乘坐人工小船一游，看到所有的江南小镇木结构的建筑。有很多的店铺。是不是稍微多了一点，住宿似乎不怎样啊",[],[],[],青砖白墙，江南水乡,上海市,秋心山子
141,2011年4月1日,40,"去的时候刚入夏，是个舒服的小镇~
空气好又不冷清，有很多民居，各种各样的菜式，也实惠~
玩一整天不错，拍的照片也美美滴，偷笑一个...",[],[],[],热闹的古镇,厦门,sungna
142,2011年3月31日,50,这个古镇像是缩小版的西塘，但是这里的东西也很多，也很好看，而且最关键的是，这里卖的东西又便宜又好看，而且小吃也超级好吃，强烈推荐啊。,[],[],[],朱家角古镇,福建省福州市,夏天的小可
143,2011年3月31日,50,朱家角的人很少，或许是去的时节比较静，让我们彻底体会到了古城的风韵。凡是有水的古城，都显得那么的灵动。小河边精致的盆栽，绿绿的翠柳，让人不得不与“浪漫”相连接,[],[],[],静静的朱家角,湖南省长沙市,瑞欣
144,2011年3月30日,50,有四百年历史的银杏树，有好吃的肉粽，有物美价廉的小商品，还一种据说当地人宁愿去买吃的也不会花时间来欣赏在竹子上刻的字画，我却觉得巨美，买了一大堆回来。在喧嚣的城市中还有这样古老的一片净土，希望我们都能好好爱护。。。,[],[],[],飘满粽子叶味道的江南小镇,黑龙江省哈尔滨市,夏北
145,2011年3月30日,40,"风土人情感受确实很亲切，大自然的房子和桥、船，像是回到没有争论的年代；
肉粽和猪脚特别好吃。味道很特别~~还有一些工艺品很有收藏价值，贴有自己头像的杯子，还有放生庭（鱼儿从你手中放回河里，感觉自己得到了解脱！）",[],[],[],风景和饮食小吃,广西柳州市,韦孟
146,2011年3月29日,40,"上海的朱家角可是保留的一片不错的原始地带啊。
去了好几次啊，很喜欢早上的清净，有伊水的屋子，有特色的小店和小吃。
还有当地菜，真的是去了N次还想去的地方那个啊。",[],[],[],上海朱家角,上海市,itissjh
147,2011年3月28日,40,很多年前在上海生活的时候去过几次。那有很惬意的生活环境，窄窄的巷子，江南水乡，那里的粽子特别的好吃。很喜欢这样的环境。,[],[],[],很美的地方、喜欢这样的水乡,黑龙江省哈尔滨市,77栋栋
148,2011年3月28日,40,朱家角离上海市区不远，是周边最近的古镇了，工作之余放松感觉很不错，亭台楼阁，小桥流水人家~~所有古镇的美景在朱家角尽收眼底，而且还有美味的小吃！！记得上回去在一家创意店玩达芬奇密码一个下午，挺有趣也消磨时间的地方。,[],[],[],上海的后花园,上海市,yuanangela
149,2011年3月26日,50,"很漂亮的小镇 烟雨蒙蒙的  据说就是拍情深深雨蒙蒙的地方 
小镇有一条河缓缓流过 青灰色的砖 小巷里是老人的闲话 和清香的粽子  居住的房子像古时的客栈  木质的",[],[],[],江南的感觉,广东省广州市,aqua628
150,2016年10月27日,40,在上海市内坐了去朱家角的专车，大概半个多小时就到了，节假日人好多啊，拥挤，如果人少点，慢慢逛，一定很惬意，走到流水上方已是下午，本来想坐船被告知不卖票了，没想到刚好有买了票排队的人不等了，直接转给我们了，lucky！,"['images\\0d_7d_c0_f9_caption.jpg', 'images\\0d_7d_c0_f8_caption.jpg']","['https://ccm.ddcdn.com/photo-l/0d/7d/c0/f9/caption.jpg', 'https://ccm.ddcdn.com/photo-l/0d/7d/c0/f8/caption.jpg']","[{'url': 'https://ccm.ddcdn.com/photo-l/0d/7d/c0/f9/caption.jpg', 'path': '0d_7d_c0_f9_caption.jpg', 'checksum': '04491e3285b2c3a9e7d216b5eafbd078'}, {'url': 'https://ccm.ddcdn.com/photo-l/0d/7d/c0/f8/caption.jpg', 'path': '0d_7d_c0_f8_caption.jpg', 'checksum': '86c1bd4a5121c42e3086f2d6c5934a56'}]",隐藏在城市中的古镇,,zhengjieyao
151,2011年3月25日,30,朱家角，上海的小角落，在某个时代被炒作的沸沸扬扬，其实古镇也就这样吧。翻点商业性的新花样，就成了旅游经典，还是江浙其他地方的更古色古香。,[],[],[],上海的新古镇,上海,Vivien_zy
152,2011年3月24日,40,"朱家角的水乡在时尚的上海人心目中还是一块圣地，是放飞心灵的好去处。
另外那边的烧卖特别好吃，好像叫什么马家烧卖，那个皮很薄，很好吃，有一家的小笼也很棒，总体小吃都不错，而且价格比较实惠。",[],[],[],风景优美，品尝美食,上海市,程程妈妈
153,2011年3月24日,40,"吃的东西都不错,风景也很不错，炸肉和粽子特别好吃~一般的小饭店也不贵，挺实惠的，很多买纪念品的小店，不过要还价的。。",[],[],[],很有味道,上海市,汀雨花寒
154,2011年3月24日,40,"去过两次了，每次去都会有新的发现。
尤其喜欢夕阳西下时踱步于小巷间，那种意境很喜欢！
没有去过的还是值得去看看的，小玩意、小吃还是不少的。
天气好起来了，有时间就出去走走吧！",[],[],[],很美的古镇,上海市,xuzhisheng
155,2011年3月24日,40,"规模不小，与其它古镇相比，最有特色的是放生桥与相对而言比较宽阔的河流。
王昶故居、课植园、稻米乡情馆等几个地方还不错，可以看看。",[],[],[],很像样的古镇,上海市,翟雅各
156,2011年3月24日,50,朱家角真的不错，其他古镇也太商业了。朱家角除了热闹的北大街还有其他地方可以去看看，很多小街道，人很少，很有感觉。,[],[],[],江南古镇朱家角,上海,zhuweijun
157,2011年3月24日,40,走过很多古镇，这里是最宁静的，也是最小的。也许是冬季的缘故，人很少，许多店铺都关了门，让我联想到旺季时候的景象，一点儿都不期待，因为店铺的老板也许几乎都已经不是古镇的人了，充斥了浓厚的商业气息。,[],[],[],淡季值得逛逛,辽宁省沈阳市,长川的晴天娃娃
158,2011年3月23日,40,"小小的古镇，清新的空气，安静的感动，远离城市的喧嚣~
好吃的砧肉~粽子~还有糖果~值得一去~
小路没有车辆~~漫步其中~~很轻松~很惬意~~~",[],[],[],朱家角一游,上海市,shuguang520
159,2011年3月21日,40,小桥流水、摇橹炊烟、琳琅商品、诱人美食，还有淀山湖的浩淼和广垠，之前的印象是这样，总归是从电视影视剧上了解到的，但是和自己亲自感受一样，是在都市生活的上班一族，周末和假期放松心境的首选景点。,[],[],[],江南古典小镇很给力！,上海市,西错
160,2011年3月21日,40,"朱家角是江南古镇之一，素有鱼米之乡之称。
一桥乃放生桥，是保存完好的石桥之一
一河么就是淀山湖口最主要支流
一街么当然是小吃一条街了，吃的、穿的、有古镇特色的小玩意啦
一院当然是马家花园，但是最主要是它曾是我们朱家角中学校园的一部分呢，厉害吧。很适合情侣、小夫妻、一家三口、老老少少齐家周末一日短途最佳路线。还有来自国外和外地的友人若是来到上海近郊当然也不该错过如此只有特色的江南古镇一游啦。。。",[],[],[],江南古镇之一，一桥、一河、一街、一院,上海,willsonnie
161,2011年3月21日,50,非常有江南古镇的风韵。那青苔瓦楞灰白色调给人的舒服真是无法形容，享受热闹与宁静所地。而特有的扎肉美食不仅仅上过地方台也在中央台漏过脸。味道好极了。肥而不腻。回味无穷。每年清明节左右也是吃青团的好季节哦~~,[],[],[],小桥流水人家,上海市,cancercindy
162,2011年3月21日,40,城隍庙座东朝西，正门前有一对石狮，怀抱绣球，线条柔和。飞檐翘角的戏台前横额刻有“承平雅颂”四字，正殿供奉着城隍老爷与夫人的塑像，两人都慈眉善目，一脸的祥和。,[],[],[],文化悠久,,宝贝小欢儿
163,2011年3月18日,40,很喜欢朱家角古镇，现在从上海市区去交通也比较方便了，古镇也有三轮车，朱家角的美食很多，有粽子，扎肉，臭豆腐，都非常好吃，价格也便宜，每次去都会买一大包粽子回家。,[],[],[],美丽古镇,上海市,yummy1986
164,2011年3月18日,50,"朱家角古镇如同众多江南古镇,风景优美,环境宜人,最关键的是非常清静,特别适合长期居住在喧嚣城市的朋友在周末带上家人或朋友去走一走,如能住一个晚上,那感觉会更好.",[],[],[],朱家角古镇,江苏省苏州市,moon197715
165,2011年3月17日,50,这个古镇唯一不同的就是它还有人居住，到夏天的晚上，看到居民出来再桥上乘凉，很有生活气息的古镇，给人很真实的感觉，真是不想离开呢。,[],[],[],美丽的古镇,云南省昆明市,elainelzx
166,2011年3月14日,40,"上周日又到了朱家角，古镇还是一如往常的热闹。
虽然已经过了午饭的时间，但是沿河的很多饭店门口依旧有拉客的不厌其烦地招呼吃饭。
镇上有很多卖熟食的店，不过总体感觉差不多一个味，喜欢大肉粽，扎肉的味道不怎么样。（纯属个人喜好）",[],[],[],青浦朱家角,上海市,如果大折腾
167,2011年3月14日,50,12月份，第一次来到类此古色古香的小镇，一个人背起行李，走在横街小巷里，每条小巷都各有各的特色，满小巷都有粽子买，还有一些很有情调的茶馆或咖啡馆，去到上海还是很值得去一去，交通挺方便的~~~,[],[],[],大城里的古镇,广东省中山市,maihui11
168,2011年3月14日,50,第一次去那里是因为公事去附近开会，顺道游玩了下，小桥流水人家的感觉非常的好，小河两旁复古式的建筑，都是些小门店，道路是红砖砌成的，小河中还有人摆渡小船，坐在小船上察看周边景色，那是何等的舒服~·,[],[],[],经典,上海,小石头_玫瑰
169,2011年3月12日,50,上海少有的安静的地方，风景特别的好，门票也便宜。其实就是比乌镇，上海周边的江南建筑景观小一些。但是特点都一样。坐公交车去十分方便。去上海不能只去繁华的地方，也要感受一下朱家角的风景。,[],[],[],朱家角,辽宁省沈阳市,大米欧欧
170,2010年12月26日,40,朱家角这个地方去过好几次，因为在上海想去水乡看看的话，这里是最近的了，我自己也去过，也带父母也去过，在人民广场有沪朱专线过去，以前七块钱的车费吧好像，忘了，还挺贵的，不过和整个上海现在的轨道交通价格相比，哎，不说也罢。到朱家角这里，对我来说基本就是两件事情，吃小吃和游水乡。首先说小吃，粽子啊，扎肉啊，枣糕啊，臭豆腐，状元糕啊，吃一会儿就能撑得不行。游水乡呢，完全是免费的，可以在石板桥上拍照，沿着河边漫步，看河边老式水乡房屋，体会水乡风情。总之，朱家角作为一日游的候选地，还是很不错滴。,[],[],[],离上海最近的水乡,北京市,幽幽草
171,2010年12月16日,50,什么是江南古镇，那就是朱家角古镇了。有完整的明清建筑的街道，有好吃的各种粽子和糕点、有香喷喷的扎肉，有美丽动人的传说等等。朱家角古镇集合了美食和游玩的好地方。,[],[],[],朱家角古镇,上海市,冰果
172,2010年12月6日,50,"朱家角是个可爱的古镇,位于上海西面,约1小时车程。到那里最便宜的方式是从人民广场南端坐巴士过去,车费12元人民币。不过如果你不懂中文,这种本地车是很难找的。

在朱家角站下车后,再走10分钟就真正到朱家角了。它有一个游客信息中心,可以在那里买票,一张80元的门票可以参观所有景点,外加短程坐船游览(推荐),不过镇子大部分地方都可以轻松走到。镇里没什么机动车,这点很棒。

虽然这是座古镇,但你能清楚地看出为迎合游客古镇经过了修整,这可能是好事但也可能是不是。街道很干净,景点有中英文标示,大部分店家是餐馆、咖啡馆和礼品店,夹杂着几家画廊和其它旅游点。镇子北面是一个漂亮的花园,个人拙见这是中国最美的花园,比上海豫园更大,更风景如画,也更安宁。

没有人真正在这个镇子生活,所有人都是来这工作,然后下午4:30左右回家。虽然有一些餐馆一直营业到天黑,但到了晚上整个镇子变得非常安静,提示你可以离开了。",[],[],[],"迷人的古老水镇,不过现在商业味很浓",,benbenben
173,2010年11月8日,40,从家里出发到朱家角不过一个多小时的车程，很方便，就是周末那里车很多，停车有点麻烦，到了朱家角里面，狭小的一条小道上布满了各种商店和卖旅游特色产品的，那里的芡实糕，枣泥糕还不错，里面还有些餐厅，临河而建，在那里吃饭也是一种享受。,[],[],[],上海周边旅游景点,,LYDIATONG
174,2010年10月29日,50,去过两次，朱家角比较偏僻，坐2号线转公交去的，课植园最漂亮，比起周庄商业化并不太明显，小桥上人很少，很不错的景色啊~~~,[],[],[],人少景美,上海,cwb8988
175,2010年10月4日,40,"从上体旅客集散中心买的票坐的大巴到的~我承认我是脸上挂着饭盒到朱家角的~听闻朱家角的美味~我的口水都流了一盆了~一进去就买了老婆婆的甜甘~老婆还教我怎么吃~O(∩_∩)O哈哈~这里的扎肉真的很美味~一定要吃~还有东坡肉……都可以真空打包带走~课值园虽然没有大园林的大气~但是却充满了主人的文雅气质~每逢周末还有昆曲表演~放生桥边上很多卖小动物的~让大家来放生~平安桥和廊桥等等~童天和药铺现在还是可以抓药的~逛了大清邮局~清朝信使的服装~后面有水上运信的船~~买了明信片~寄到家里~
逛累了~选了一家临水的小吧坐下~喝了一壶菊花茶解暑~（这里受外国文化和艺术青年影响比较大~很多咖啡馆~艺术小店）我们坐船回来~拼得船~一个人15元~四个人坐到头~",[],[],[],适合休闲的,辽宁省大连市,流浪的女孩
176,2010年9月8日,50,非常有江南小镇的感觉，个人觉得非常适合情侣去。虽然比不上有名的小镇，但是这里还是很不错的，里面有很多小店，买点东西也很好哦，哈哈 可以采购采购,[],[],[],江南小镇,上海市,白雪公猪
177,2010年4月22日,30,"感觉这是一个商业气息极重的跳骚市场。不想大老远地去苏州游玩,这个是离上海附近最好的水乡之一了。
而且真的有很多当地人以古朴的方式住在这里。",[],[],[],值得一看,澳大利亚悉尼,riversandlakes
178,2009年8月13日,30,"我是礼拜五早上10点,在上海体育馆的旅游集散中心上了去朱家角的车。车票是事前买好的。一个半小时之后就到了。这里是运河边上的小城,一路上能看到古色古香的街景。河上还有用作观光的小船,和威尼斯一样。一路上我就去一家据说是日本人开的茶店喝了点花茶。
不过,整个地方都很小,我都没办法玩到傍晚五点,只能坐其他巴士提早回上海市内了。",[],[],[],上海的水乡,日本大阪市,koolyuu
179,2009年8月3日,40,"我是从上海市内坐巴士过去,然后打车回来的。那里有江南的气氛,非常怀旧。沿着河边有很多中餐厅,非常好吃。大家如果去上海附近的话可以去那里看看。",[],[],[],坐船游览,,FrequentFlier803029
180,2009年6月22日,40,"这里有很多商店,讨价还价很有趣,而且还能乘船游览。这里有些旧中国的感觉,不是特别漂亮,不过还是给我留下了很深的印象。",[],[],[],很有意思,,rann12
181,2016年8月15日,40,今年端午跟着Dreamtrips参加上海的行程，第一站就是朱家角，其实朱家角也算是比较商业化了，朱家角给我的感觉像是广州的荔枝湾涌加上新天地的感觉，就随便走了一部分，有一边的巷子挺窄的，人也多，所以就没多逛。,"['images\\0c_4d_a7_fe_caption.jpg', 'images\\0c_4d_a7_ef_caption.jpg', 'images\\0c_4d_a7_ff_caption.jpg', 'images\\0c_4d_a7_e4_60.jpg']","['https://ccm.ddcdn.com/photo-l/0c/4d/a7/fe/caption.jpg', 'https://ccm.ddcdn.com/photo-l/0c/4d/a7/ef/caption.jpg', 'https://ccm.ddcdn.com/photo-l/0c/4d/a7/ff/caption.jpg', 'https://ccm.ddcdn.com/photo-l/0c/4d/a7/e4/60.jpg']","[{'url': 'https://ccm.ddcdn.com/photo-l/0c/4d/a7/fe/caption.jpg', 'path': '0c_4d_a7_fe_caption.jpg', 'checksum': '392decb0fcdbb7ca34750c721740dd6f'}, {'url': 'https://ccm.ddcdn.com/photo-l/0c/4d/a7/ef/caption.jpg', 'path': '0c_4d_a7_ef_caption.jpg', 'checksum': '7de4b577e9a7bd0cfca528c08c9f568d'}, {'url': 'https://ccm.ddcdn.com/photo-l/0c/4d/a7/ff/caption.jpg', 'path': '0c_4d_a7_ff_caption.jpg', 'checksum': 'b6c7e706cdf320390c42ec3778374f31'}, {'url': 'https://ccm.ddcdn.com/photo-l/0c/4d/a7/e4/60.jpg', 'path': '0c_4d_a7_e4_60.jpg', 'checksum': '4d524810c59299ef2a205a9d5c00137c'}]",据说上海以前是以捕鱼为生的，朱家角就是上海的旧貌,广州市,潔瑩玩游全球
182,2016年3月28日,50,我是带客人一起去玩的，天气超好。风景特别漂亮。尤其做游船游览水乡可以体验到真正当地的风情，然后就是当地的小吃，品种丰富。,['images\\0a_d2_09_d2_photo0jpg.jpg'],['https://ccm.ddcdn.com/photo-l/0a/d2/09/d2/photo0jpg.jpg'],"[{'url': 'https://ccm.ddcdn.com/photo-l/0a/d2/09/d2/photo0jpg.jpg', 'path': '0a_d2_09_d2_photo0jpg.jpg', 'checksum': '115b052c76320e55dad598aeff2a15b3'}]",朱家角一日游,上海市,emilyshanghai
183,2016年2月7日,50,搭遊船，想像自己搭的是威尼斯的Gondola，只差搖櫓的船夫沒唱歌。老街的商店有賣吃的穿的用的，絲巾、圍巾，現開的珍珠當場做項鍊、戒指、胸針，一行人殺價殺得不亦樂乎，當然也採購得不亦樂乎!,"['images\\0a_41_63_5e_caption.jpg', 'images\\0a_41_63_61_caption.jpg']","['https://ccm.ddcdn.com/ext/photo-f/0a/41/63/5e/caption.jpg', 'https://ccm.ddcdn.com/ext/photo-f/0a/41/63/61/caption.jpg']","[{'url': 'https://ccm.ddcdn.com/ext/photo-f/0a/41/63/5e/caption.jpg', 'path': '0a_41_63_5e_caption.jpg', 'checksum': '6ed62be78c088cfe60d2e2fef81c6b92'}, {'url': 'https://ccm.ddcdn.com/ext/photo-f/0a/41/63/61/caption.jpg', 'path': '0a_41_63_61_caption.jpg', 'checksum': '1d302efb3feb201f942133c64b9f1daa'}]",小橋流水人家,桃园市,oliviayuyingru
184,2015年12月13日,40,如果行程裡只到上海沒到蘇州，並且在上海有充足的時間，這裡確實是體驗江南水香的好地方。當天去遇到下雨，逛起來不是特別方便，下午三四點之後，店家基本上都休息了，連大清郵局也4點左右就休息，所以建議不要太晚到朱家角。第一次來買RMB80的票，可以全部體驗，順便做個渡船很划算。如果對渡船沒興趣，幾本上就不用買80元的票啦~,"['images\\09_c0_99_1a_caption.jpg', 'images\\09_c0_99_21_caption.jpg', 'images\\09_c0_99_34_caption.jpg', 'images\\09_c0_99_27_caption.jpg']","['https://ccm.ddcdn.com/ext/photo-f/09/c0/99/1a/caption.jpg', 'https://ccm.ddcdn.com/ext/photo-f/09/c0/99/21/caption.jpg', 'https://ccm.ddcdn.com/ext/photo-f/09/c0/99/34/caption.jpg', 'https://ccm.ddcdn.com/ext/photo-f/09/c0/99/27/caption.jpg']","[{'url': 'https://ccm.ddcdn.com/ext/photo-f/09/c0/99/1a/caption.jpg', 'path': '09_c0_99_1a_caption.jpg', 'checksum': 'a49a1463383f9c2259f3c41ada187b4a'}, {'url': 'https://ccm.ddcdn.com/ext/photo-f/09/c0/99/21/caption.jpg', 'path': '09_c0_99_21_caption.jpg', 'checksum': '523b3fb0d22f0fa3c9c74c30d295194a'}, {'url': 'https://ccm.ddcdn.com/ext/photo-f/09/c0/99/34/caption.jpg', 'path': '09_c0_99_34_caption.jpg', 'checksum': 'd73240a9dbae400cb8c8e4ba97c85a9e'}, {'url': 'https://ccm.ddcdn.com/ext/photo-f/09/c0/99/27/caption.jpg', 'path': '09_c0_99_27_caption.jpg', 'checksum': 'c9b2699ec93026f685b1f554b56c073b'}]",江南水鄉,,katynini
185,2015年10月26日,40,古鎮整體來說算是挺大的，也充滿了江南水鄉氣息，雖然賣的商品幾乎都一樣，不過如果只是單純踏青體會一下江南水鄉風情還是挺推薦的。放生橋附近有一片較為現代的建築，有些都市中的餐廳，不過整體氛圍蠻融合的，倒也不會覺得突兀。,"['images\\09_55_03_d0_dsc07468-largejpg.jpg', 'images\\09_55_03_d3_dsc07486-largejpg.jpg', 'images\\09_55_03_cf_dsc07448-largejpg.jpg', 'images\\09_55_03_d2_dsc07481-largejpg.jpg']","['https://ccm.ddcdn.com/ext/photo-f/09/55/03/d0/dsc07468-largejpg.jpg', 'https://ccm.ddcdn.com/ext/photo-f/09/55/03/d3/dsc07486-largejpg.jpg', 'https://ccm.ddcdn.com/ext/photo-f/09/55/03/cf/dsc07448-largejpg.jpg', 'https://ccm.ddcdn.com/ext/photo-f/09/55/03/d2/dsc07481-largejpg.jpg']","[{'url': 'https://ccm.ddcdn.com/ext/photo-f/09/55/03/d0/dsc07468-largejpg.jpg', 'path': '09_55_03_d0_dsc07468-largejpg.jpg', 'checksum': 'dcacd61ef000cab24dcbb12da03d391b'}, {'url': 'https://ccm.ddcdn.com/ext/photo-f/09/55/03/d3/dsc07486-largejpg.jpg', 'path': '09_55_03_d3_dsc07486-largejpg.jpg', 'checksum': '02f9f1c0613d5a2c3a3268866e9ca8c5'}, {'url': 'https://ccm.ddcdn.com/ext/photo-f/09/55/03/cf/dsc07448-largejpg.jpg', 'path': '09_55_03_cf_dsc07448-largejpg.jpg', 'checksum': '648a706ef202e7f315b048ae8667e0bf'}, {'url': 'https://ccm.ddcdn.com/ext/photo-f/09/55/03/d2/dsc07481-largejpg.jpg', 'path': '09_55_03_d2_dsc07481-largejpg.jpg', 'checksum': '83e773afcd9930e18be1c408fdcf3a60'}]",小橋流水人家,,Freedom809136
186,2015年9月15日,40,和很多古镇相比，最大的优点就是不收门票，其实这种古镇在江浙沪地带还是很多的，朱家角算是比较大的一个古镇了，不过现在这种古镇很多改成了商铺，说卖的商品却大同小异，卖粽子的也全叫什么阿婆肉粽，古镇风景还是可以的，吃饭比较贵，另外有个什么菩萨展览的切记不要进，黑店,['images\\08_f0_ed_84_caption.jpg'],['https://ccm.ddcdn.com/photo-l/08/f0/ed/84/caption.jpg'],"[{'url': 'https://ccm.ddcdn.com/photo-l/08/f0/ed/84/caption.jpg', 'path': '08_f0_ed_84_caption.jpg', 'checksum': 'b2a4c213ba598d486a475bbe7d4d3c5e'}]",免费的景点,上海市,snake1221
